index,study,study_type,gb,boot10,jack10,boot100,jack100,boot1000,jack1000,rep,rep100
93,M31811,phylogenetic,9,100,100,100,100,100,100,0.1153846154,11.53846154
93,M31811,phylogenetic,2,90,80,76,77,74,77,0.02564102564,2.564102564
93,M31811,phylogenetic,7,100,100,98,99,97,99,0.08974358974,8.974358974
93,M31811,phylogenetic,1,60,80,54,68,49,56,0.01282051282,1.282051282
93,M31811,phylogenetic,1,60,40,44,41,36,37,0.01282051282,1.282051282
93,M31811,phylogenetic,3,70,90,75,86,74,81,0.03846153846,3.846153846
93,M31811,phylogenetic,2,100,90,78,85,74,83,0.02564102564,2.564102564
93,M31811,phylogenetic,4,100,100,100,98,99,99,0.05128205128,5.128205128
93,M31811,phylogenetic,1,50,50,66,61,63,63,0.01282051282,1.282051282
93,M31811,phylogenetic,4,90,100,97,95,97,97,0.05128205128,5.128205128
93,M31811,phylogenetic,14,100,100,100,100,100,100,0.1794871795,17.94871795
93,M31811,phylogenetic,10,100,100,100,100,100,100,0.1282051282,12.82051282
93,M31811,phylogenetic,2,70,70,64,69,59,75,0.02564102564,2.564102564
93,M31811,phylogenetic,2,80,70,73,75,68,76,0.02564102564,2.564102564
93,M31811,phylogenetic,5,80,100,90,98,92,97,0.0641025641,6.41025641
93,M31811,phylogenetic,2,90,80,81,87,88,89,0.02564102564,2.564102564
93,M31811,phylogenetic,8,100,100,97,100,98,99,0.1025641026,10.25641026
93,M31811,phylogenetic,3,80,90,94,93,95,95,0.03846153846,3.846153846
93,M31811,phylogenetic,3,80,100,80,85,83,88,0.03846153846,3.846153846
93,M31811,phylogenetic,3,90,90,89,94,86,89,0.03846153846,3.846153846
93,M31811,phylogenetic,7,100,100,100,100,99,99,0.08974358974,8.974358974
93,M31811,phylogenetic,1,50,50,59,65,63,65,0.01282051282,1.282051282
93,M31811,phylogenetic,10,100,100,100,100,100,100,0.1282051282,12.82051282
93,M31811,phylogenetic,29,100,100,100,100,100,100,0.3717948718,37.17948718
93,M31811,phylogenetic,4,80,80,80,89,80,91,0.05128205128,5.128205128
93,M31811,phylogenetic,3,90,80,78,82,83,91,0.03846153846,3.846153846
93,M31811,phylogenetic,7,100,100,100,100,99,100,0.08974358974,8.974358974
93,M31811,phylogenetic,3,70,70,68,89,68,76,0.03846153846,3.846153846
93,M31811,phylogenetic,12,100,100,100,100,100,100,0.1538461538,15.38461538
93,M31811,phylogenetic,78,100,100,100,100,100,100,1,100
94,M31862,phylogenetic,7,100,100,97,100,99,99,0.07070707071,7.070707071
94,M31862,phylogenetic,4,60,100,82,87,77,85,0.0404040404,4.04040404
94,M31862,phylogenetic,4,100,100,89,94,86,92,0.0404040404,4.04040404
94,M31862,phylogenetic,7,100,100,98,100,99,100,0.07070707071,7.070707071
94,M31862,phylogenetic,4,100,100,98,99,97,98,0.0404040404,4.04040404
94,M31862,phylogenetic,2,10,60,45,63,45,55,0.0202020202,2.02020202
94,M31862,phylogenetic,5,30,60,56,77,62,74,0.05050505051,5.050505051
94,M31862,phylogenetic,16,100,100,100,100,100,100,0.1616161616,16.16161616
94,M31862,phylogenetic,8,100,100,100,100,99,100,0.08080808081,8.080808081
94,M31862,phylogenetic,2,40,10,6,9,6,10,0.0202020202,2.02020202
94,M31862,phylogenetic,2,40,20,1,13,8,16,0.0202020202,2.02020202
94,M31862,phylogenetic,1,50,80,58,58,60,63,0.0101010101,1.01010101
94,M31862,phylogenetic,1,60,80,57,52,57,58,0.0101010101,1.01010101
94,M31862,phylogenetic,2,70,90,84,85,86,86,0.0202020202,2.02020202
94,M31862,phylogenetic,2,40,90,68,68,65,71,0.0202020202,2.02020202
94,M31862,phylogenetic,2,90,90,86,91,90,90,0.0202020202,2.02020202
94,M31862,phylogenetic,1,50,50,48,61,55,55,0.0101010101,1.01010101
94,M31862,phylogenetic,2,20,20,40,40,36,44,0.0202020202,2.02020202
94,M31862,phylogenetic,2,70,80,68,75,63,68,0.0202020202,2.02020202
94,M31862,phylogenetic,1,20,40,9,39,18,23,0.0101010101,1.01010101
94,M31862,phylogenetic,11,100,100,100,100,99,100,0.1111111111,11.11111111
94,M31862,phylogenetic,6,100,100,100,100,99,99,0.06060606061,6.060606061
94,M31862,phylogenetic,2,100,80,86,86,84,87,0.0202020202,2.02020202
94,M31862,phylogenetic,7,60,80,75,88,83,91,0.07070707071,7.070707071
94,M31862,phylogenetic,2,60,80,62,78,71,78,0.0202020202,2.02020202
94,M31862,phylogenetic,1,30,50,50,46,48,47,0.0101010101,1.01010101
94,M31862,phylogenetic,1,10,20,24,24,31,33,0.0101010101,1.01010101
94,M31862,phylogenetic,2,20,50,38,59,39,44,0.0202020202,2.02020202
94,M31862,phylogenetic,3,100,100,95,90,94,95,0.0303030303,3.03030303
94,M31862,phylogenetic,3,60,30,74,74,73,80,0.0303030303,3.03030303
94,M31862,phylogenetic,2,60,70,61,66,63,67,0.0202020202,2.02020202
94,M31862,phylogenetic,2,70,30,34,41,27,40,0.0202020202,2.02020202
94,M31862,phylogenetic,1,10,10,8,11,8,13,0.0101010101,1.01010101
94,M31862,phylogenetic,1,20,30,2,16,6,14,0.0101010101,1.01010101
94,M31862,phylogenetic,2,20,30,25,41,32,42,0.0202020202,2.02020202
94,M31862,phylogenetic,4,100,100,98,100,99,99,0.0404040404,4.04040404
94,M31862,phylogenetic,6,100,60,98,96,99,99,0.06060606061,6.060606061
94,M31862,phylogenetic,2,60,50,83,84,82,86,0.0202020202,2.02020202
94,M31862,phylogenetic,3,20,80,53,57,59,65,0.0303030303,3.03030303
94,M31862,phylogenetic,2,20,30,21,16,23,31,0.0202020202,2.02020202
94,M31862,phylogenetic,1,20,30,31,31,30,34,0.0101010101,1.01010101
94,M31862,phylogenetic,3,100,100,98,98,94,95,0.0303030303,3.03030303
94,M31862,phylogenetic,3,40,100,58,80,60,72,0.0303030303,3.03030303
94,M31862,phylogenetic,4,100,80,90,91,88,94,0.0404040404,4.04040404
94,M31862,phylogenetic,2,80,100,85,94,88,93,0.0202020202,2.02020202
94,M31862,phylogenetic,11,100,100,100,100,100,100,0.1111111111,11.11111111
94,M31862,phylogenetic,1,30,20,39,35,33,43,0.0101010101,1.01010101
94,M31862,phylogenetic,99,100,100,100,100,100,100,1,100
95,M31887                    ,phylogenetic,8,100,100,99,99,97,98,0.04102564103,4.102564103
95,M31887                    ,phylogenetic,2,50,70,44,45,40,52,0.01025641026,1.025641026
95,M31887                    ,phylogenetic,6,100,100,98,99,97,98,0.03076923077,3.076923077
95,M31887                    ,phylogenetic,23,100,100,100,100,100,100,0.1179487179,11.79487179
95,M31887                    ,phylogenetic,4,70,90,79,92,77,82,0.02051282051,2.051282051
95,M31887                    ,phylogenetic,2,60,80,65,81,72,80,0.01025641026,1.025641026
95,M31887                    ,phylogenetic,3,80,90,65,85,76,87,0.01538461538,1.538461538
95,M31887                    ,phylogenetic,2,20,70,15,46,26,40,0.01025641026,1.025641026
95,M31887                    ,phylogenetic,4,80,80,80,86,82,90,0.02051282051,2.051282051
95,M31887                    ,phylogenetic,7,90,100,93,97,93,96,0.0358974359,3.58974359
95,M31887                    ,phylogenetic,2,40,40,25,32,25,27,0.01025641026,1.025641026
95,M31887                    ,phylogenetic,7,90,100,74,88,74,87,0.0358974359,3.58974359
95,M31887                    ,phylogenetic,3,100,90,96,93,94,96,0.01538461538,1.538461538
95,M31887                    ,phylogenetic,16,100,100,100,100,100,100,0.08205128205,8.205128205
95,M31887                    ,phylogenetic,3,100,100,79,85,76,83,0.01538461538,1.538461538
95,M31887                    ,phylogenetic,2,30,10,22,38,23,33,0.01025641026,1.025641026
95,M31887                    ,phylogenetic,8,100,100,90,98,87,95,0.04102564103,4.102564103
95,M31887                    ,phylogenetic,1,80,60,62,58,69,67,0.005128205128,0.5128205128
95,M31887                    ,phylogenetic,3,90,90,87,92,80,89,0.01538461538,1.538461538
95,M31887                    ,phylogenetic,23,100,100,100,100,100,100,0.1179487179,11.79487179
95,M31887                    ,phylogenetic,17,100,100,100,100,100,100,0.08717948718,8.717948718
95,M31887                    ,phylogenetic,6,60,80,58,89,70,84,0.03076923077,3.076923077
95,M31887                    ,phylogenetic,12,80,100,67,90,76,91,0.06153846154,6.153846154
95,M31887                    ,phylogenetic,54,100,100,100,100,100,100,0.2769230769,27.69230769
95,M31887                    ,phylogenetic,21,100,100,100,99,97,99,0.1076923077,10.76923077
95,M31887                    ,phylogenetic,21,100,100,100,100,99,100,0.1076923077,10.76923077
95,M31887                    ,phylogenetic,45,100,100,100,100,100,100,0.2307692308,23.07692308
95,M31887                    ,phylogenetic,47,100,100,100,100,100,100,0.241025641,24.1025641
95,M31887                    ,phylogenetic,6,50,30,40,33,39,42,0.03076923077,3.076923077
95,M31887                    ,phylogenetic,4,50,20,43,49,32,44,0.02051282051,2.051282051
95,M31887                    ,phylogenetic,43,100,100,100,100,100,100,0.2205128205,22.05128205
95,M31887                    ,phylogenetic,1,40,80,35,40,32,42,0.005128205128,0.5128205128
95,M31887                    ,phylogenetic,6,100,70,95,92,90,93,0.03076923077,3.076923077
95,M31887                    ,phylogenetic,11,100,100,100,100,99,100,0.05641025641,5.641025641
95,M31887                    ,phylogenetic,195,100,100,100,100,100,100,1,100
96,M31888,phylogenetic,2,30,60,55,45,50,57,0.01538461538,1.538461538
96,M31888,phylogenetic,2,60,60,81,70,76,83,0.01538461538,1.538461538
96,M31888,phylogenetic,7,100,100,97,100,97,99,0.05384615385,5.384615385
96,M31888,phylogenetic,3,90,100,94,95,94,94,0.02307692308,2.307692308
96,M31888,phylogenetic,5,100,100,97,98,98,97,0.03846153846,3.846153846
96,M31888,phylogenetic,6,90,100,91,99,88,97,0.04615384615,4.615384615
96,M31888,phylogenetic,1,50,20,39,47,36,41,0.007692307692,0.7692307692
96,M31888,phylogenetic,14,100,100,100,100,100,100,0.1076923077,10.76923077
96,M31888,phylogenetic,9,80,100,97,98,97,99,0.06923076923,6.923076923
96,M31888,phylogenetic,12,100,100,100,100,100,100,0.09230769231,9.230769231
96,M31888,phylogenetic,1,60,40,63,63,65,66,0.007692307692,0.7692307692
96,M31888,phylogenetic,5,100,100,100,99,98,99,0.03846153846,3.846153846
96,M31888,phylogenetic,2,90,90,90,90,86,90,0.01538461538,1.538461538
96,M31888,phylogenetic,4,80,80,86,93,83,89,0.03076923077,3.076923077
96,M31888,phylogenetic,11,100,100,97,100,98,99,0.08461538462,8.461538462
96,M31888,phylogenetic,3,80,80,73,83,70,79,0.02307692308,2.307692308
96,M31888,phylogenetic,13,100,100,99,99,99,99,0.1,10
96,M31888,phylogenetic,2,20,40,23,51,30,47,0.01538461538,1.538461538
96,M31888,phylogenetic,3,20,60,30,64,41,56,0.02307692308,2.307692308
96,M31888,phylogenetic,8,100,100,100,100,99,99,0.06153846154,6.153846154
96,M31888,phylogenetic,3,100,90,74,86,70,83,0.02307692308,2.307692308
96,M31888,phylogenetic,6,100,100,98,100,96,99,0.04615384615,4.615384615
96,M31888,phylogenetic,15,100,100,98,100,99,100,0.1153846154,11.53846154
96,M31888,phylogenetic,3,90,100,93,94,96,95,0.02307692308,2.307692308
96,M31888,phylogenetic,2,90,70,79,83,76,76,0.01538461538,1.538461538
96,M31888,phylogenetic,3,80,70,87,87,84,89,0.02307692308,2.307692308
96,M31888,phylogenetic,9,100,100,100,100,100,100,0.06923076923,6.923076923
96,M31888,phylogenetic,3,20,100,70,78,74,78,0.02307692308,2.307692308
96,M31888,phylogenetic,2,90,40,68,73,62,69,0.01538461538,1.538461538
96,M31888,phylogenetic,7,90,80,76,90,74,85,0.05384615385,5.384615385
96,M31888,phylogenetic,2,100,100,87,91,84,87,0.01538461538,1.538461538
96,M31888,phylogenetic,11,100,100,100,100,98,99,0.08461538462,8.461538462
96,M31888,phylogenetic,28,100,100,100,100,100,100,0.2153846154,21.53846154
96,M31888,phylogenetic,1,50,20,20,32,18,24,0.007692307692,0.7692307692
96,M31888,phylogenetic,4,80,40,47,76,53,68,0.03076923077,3.076923077
96,M31888,phylogenetic,7,100,100,82,88,78,87,0.05384615385,5.384615385
96,M31888,phylogenetic,16,100,100,100,100,100,100,0.1230769231,12.30769231
96,M31888,phylogenetic,130,100,100,100,100,100,100,1,100
97,M31893                   ,phylogenetic,3,100,100,94,97,94,96,0.02222222222,2.222222222
97,M31893                   ,phylogenetic,12,100,100,100,100,100,100,0.08888888889,8.888888889
97,M31893                   ,phylogenetic,1,20,70,39,46,40,50,0.007407407407,0.7407407407
97,M31893                   ,phylogenetic,11,100,100,100,100,100,100,0.08148148148,8.148148148
97,M31893                   ,phylogenetic,9,100,100,99,100,99,99,0.06666666667,6.666666667
97,M31893                   ,phylogenetic,11,100,90,93,99,96,99,0.08148148148,8.148148148
97,M31893                   ,phylogenetic,3,100,90,92,91,92,92,0.02222222222,2.222222222
97,M31893                   ,phylogenetic,3,100,100,94,97,93,93,0.02222222222,2.222222222
97,M31893                   ,phylogenetic,5,100,100,92,99,95,98,0.03703703704,3.703703704
97,M31893                   ,phylogenetic,10,100,90,93,99,94,98,0.07407407407,7.407407407
97,M31893                   ,phylogenetic,21,100,100,100,100,100,100,0.1555555556,15.55555556
97,M31893                   ,phylogenetic,26,100,100,100,100,100,100,0.1925925926,19.25925926
97,M31893                   ,phylogenetic,7,90,100,93,99,89,97,0.05185185185,5.185185185
97,M31893                   ,phylogenetic,30,100,100,100,100,100,100,0.2222222222,22.22222222
97,M31893                   ,phylogenetic,16,100,100,100,100,100,100,0.1185185185,11.85185185
97,M31893                   ,phylogenetic,1,50,80,59,68,62,65,0.007407407407,0.7407407407
97,M31893                   ,phylogenetic,8,100,100,100,100,99,100,0.05925925926,5.925925926
97,M31893                   ,phylogenetic,1,60,70,63,61,65,64,0.007407407407,0.7407407407
97,M31893                   ,phylogenetic,1,60,60,65,62,63,64,0.007407407407,0.7407407407
97,M31893                   ,phylogenetic,2,90,80,87,86,86,85,0.01481481481,1.481481481
97,M31893                   ,phylogenetic,4,90,100,94,95,96,96,0.02962962963,2.962962963
97,M31893                   ,phylogenetic,3,100,90,91,96,88,91,0.02222222222,2.222222222
97,M31893                   ,phylogenetic,135,100,100,100,100,100,100,1,100
98,M32033                    ,phylogenetic,1,60,70,58,66,61,61,0.02222222222,2.222222222
98,M32033                    ,phylogenetic,2,90,80,82,86,85,86,0.04444444444,4.444444444
98,M32033                    ,phylogenetic,45,100,100,100,100,100,100,1,100
99,M32034,phylogenetic,30,100,100,100,100,100,100,0.2272727273,22.72727273
99,M32034,phylogenetic,4,100,100,100,100,97,98,0.0303030303,3.03030303
99,M32034,phylogenetic,21,100,100,100,100,100,100,0.1590909091,15.90909091
99,M32034,phylogenetic,12,100,100,95,100,97,99,0.09090909091,9.090909091
99,M32034,phylogenetic,9,10,80,81,88,72,87,0.06818181818,6.818181818
99,M32034,phylogenetic,27,100,100,100,100,100,100,0.2045454545,20.45454545
99,M32034,phylogenetic,21,100,100,100,100,100,100,0.1590909091,15.90909091
99,M32034,phylogenetic,14,100,100,91,100,93,97,0.1060606061,10.60606061
99,M32034,phylogenetic,27,100,100,100,100,100,100,0.2045454545,20.45454545
99,M32034,phylogenetic,1,70,90,65,72,61,62,0.007575757576,0.7575757576
99,M32034,phylogenetic,2,90,60,75,79,72,73,0.01515151515,1.515151515
99,M32034,phylogenetic,3,70,100,67,75,67,71,0.02272727273,2.272727273
99,M32034,phylogenetic,22,100,100,100,100,100,100,0.1666666667,16.66666667
99,M32034,phylogenetic,30,100,100,100,100,100,100,0.2272727273,22.72727273
99,M32034,phylogenetic,14,100,100,100,100,100,100,0.1060606061,10.60606061
99,M32034,phylogenetic,7,100,100,100,100,99,99,0.05303030303,5.303030303
99,M32034,phylogenetic,24,100,100,100,100,99,100,0.1818181818,18.18181818
99,M32034,phylogenetic,9,60,100,79,98,84,95,0.06818181818,6.818181818
99,M32034,phylogenetic,6,100,100,92,97,91,96,0.04545454545,4.545454545
99,M32034,phylogenetic,4,80,100,91,98,90,94,0.0303030303,3.03030303
99,M32034,phylogenetic,1,60,70,67,57,65,63,0.007575757576,0.7575757576
99,M32034,phylogenetic,2,40,90,63,84,70,77,0.01515151515,1.515151515
99,M32034,phylogenetic,10,100,100,100,100,99,100,0.07575757576,7.575757576
99,M32034,phylogenetic,5,100,60,92,92,87,90,0.03787878788,3.787878788
99,M32034,phylogenetic,1,60,70,68,69,64,67,0.007575757576,0.7575757576
99,M32034,phylogenetic,3,80,70,94,93,96,96,0.02272727273,2.272727273
99,M32034,phylogenetic,1,20,20,20,25,20,31,0.007575757576,0.7575757576
99,M32034,phylogenetic,2,50,70,71,81,77,85,0.01515151515,1.515151515
99,M32034,phylogenetic,27,100,100,100,100,100,100,0.2045454545,20.45454545
99,M32034,phylogenetic,6,60,20,38,31,26,37,0.04545454545,4.545454545
99,M32034,phylogenetic,7,20,30,21,14,19,20,0.05303030303,5.303030303
99,M32034,phylogenetic,132,100,100,100,100,100,100,1,100
100,M32329,phylogenetic,30,100,100,100,100,100,100,0.4838709677,48.38709677
100,M32329,phylogenetic,24,100,100,100,100,100,100,0.3870967742,38.70967742
100,M32329,phylogenetic,3,30,80,30,62,42,58,0.04838709677,4.838709677
100,M32329,phylogenetic,11,100,100,90,100,89,95,0.1774193548,17.74193548
100,M32329,phylogenetic,16,100,100,100,100,100,100,0.2580645161,25.80645161
100,M32329,phylogenetic,11,100,100,98,100,98,99,0.1774193548,17.74193548
100,M32329,phylogenetic,12,100,100,100,100,97,98,0.1935483871,19.35483871
100,M32329,phylogenetic,10,100,100,100,100,99,100,0.1612903226,16.12903226
100,M32329,phylogenetic,19,100,100,100,100,100,100,0.3064516129,30.64516129
100,M32329,phylogenetic,36,100,100,100,100,100,100,0.5806451613,58.06451613
100,M32329,phylogenetic,8,60,100,79,86,80,88,0.1290322581,12.90322581
100,M32329,phylogenetic,5,60,100,63,69,57,72,0.08064516129,8.064516129
100,M32329,phylogenetic,1,20,30,38,40,28,35,0.01612903226,1.612903226
100,M32329,phylogenetic,4,60,100,69,79,64,76,0.06451612903,6.451612903
100,M32329,phylogenetic,17,100,100,98,100,97,100,0.2741935484,27.41935484
100,M32329,phylogenetic,28,100,100,100,100,100,100,0.4516129032,45.16129032
100,M32329,phylogenetic,62,100,100,100,100,100,100,1,100
100,M32329,phylogenetic,37,100,100,100,100,100,100,0.5967741935,59.67741935
100,M32329,phylogenetic,3,60,60,38,58,53,64,0.04838709677,4.838709677
100,M32329,phylogenetic,22,100,100,100,100,100,100,0.3548387097,35.48387097
100,M32329,phylogenetic,2,50,50,30,45,35,43,0.03225806452,3.225806452
100,M32329,phylogenetic,4,70,50,57,72,61,72,0.06451612903,6.451612903
100,M32329,phylogenetic,10,100,100,100,100,99,99,0.1612903226,16.12903226
100,M32329,phylogenetic,0,100,100,100,100,100,100,0,0
101,M32336,phylogenetic,1,40,20,27,49,29,39,0.01639344262,1.639344262
101,M32336,phylogenetic,1,80,50,49,66,52,60,0.01639344262,1.639344262
101,M32336,phylogenetic,1,30,30,38,50,41,47,0.01639344262,1.639344262
101,M32336,phylogenetic,1,30,10,38,47,33,41,0.01639344262,1.639344262
101,M32336,phylogenetic,1,20,40,22,28,22,27,0.01639344262,1.639344262
101,M32336,phylogenetic,1,80,50,55,67,47,58,0.01639344262,1.639344262
101,M32336,phylogenetic,1,80,70,50,58,47,59,0.01639344262,1.639344262
101,M32336,phylogenetic,1,70,40,43,47,37,50,0.01639344262,1.639344262
101,M32336,phylogenetic,1,50,60,37,53,38,53,0.01639344262,1.639344262
101,M32336,phylogenetic,4,100,100,86,99,83,94,0.06557377049,6.557377049
101,M32336,phylogenetic,1,20,40,27,54,32,48,0.01639344262,1.639344262
101,M32336,phylogenetic,4,80,100,85,95,87,95,0.06557377049,6.557377049
101,M32336,phylogenetic,2,30,80,52,83,57,74,0.03278688525,3.278688525
101,M32336,phylogenetic,61,100,100,100,100,100,100,1,100
101,M32336,phylogenetic,6,100,100,88,98,91,97,0.09836065574,9.836065574
